id,domain,difficulty,question,answer
326,ML,Hard,What is Principal Component Analysis?,The idea here is to reduce the dimensionality of the data set by reducing the number of variables that are correlated with each other. Although the variation needs to be retained to the maximum extent. The variables are transformed into a new set of variables that are known as Principal Components’. These PCs are the eigenvectors of a covariance matrix and therefore are orthogonal.
327,ML,Easy,Explain the difference between Normalization and Standardization.,"Normalization and Standardization are the two very popular methods used for feature scaling. Normalization refers to re-scaling the values to fit into a range of [0,1]. Standardization refers to re-scaling data to have a mean of 0 and a standard deviation of 1 (Unit variance). Normalization is useful when all parameters need to have the identical positive scale however the outliers from the data set are lost. Hence, standardization is recommended for most applications."
328,ML,Easy,Differentiate between regression and classification.,Regression and classification are categorized under the same umbrella of supervised machine learning. The main difference between them is that the output variable in the regression is numerical (or continuous) while that for classification is categorical (or discrete). Example: To predict the definite Temperature of a place is Regression problem whereas predicting whether the day will be Sunny cloudy or there will be rain is a case of classification.
329,ML,Medium,List all assumptions to be met before starting linear regression.,"Before starting linear regression, the assumptions to be met are as follow: Linear relationship Multivariate normality No or little multicollinearity No auto-correlation Homoscedasticity"
330,ML,Medium,When does the linear regression line stop rotating or find the optimal fit?,"A place where the highest RSquared value is found, is the place where the line comes to rest. RSquared represents the amount of variance captured by the virtual linear regression line with respect to the total variance captured by the dataset."
331,ML,Medium,Why is logistic regression a type of classification technique and not a regression? Name the function it is derived from?,"Since the target column is categorical, it uses linear regression to create an odd function that is wrapped with a log function to use regression as a classifier. Hence, it is a type of classification technique and not a regression. It is derived from cost function."
332,ML,Easy,Which machine learning algorithm is known as the lazy learner and why?,"KNN is a Machine Learning algorithm known as a lazy learner. K-NN is a lazy learner because it doesn’t learn any machine learnt values or variables from the training data but dynamically calculates distance every time it wants to classify, hence memorises the training dataset instead."
333,ML,Medium,How can we use a dataset without a target variable in supervised learning algorithms?,"Input the data set into a clustering algorithm, generate optimal clusters, label the cluster numbers as the new target variable. Now, the dataset has independent and target variables present. This ensures that the dataset is ready to be used in supervised learning algorithms."
334,ML,Medium,List all types of popular recommendation systems? Name and explain two personalized recommendation systems along with their ease of implementation.,"Popularity based recommendation, content-based recommendation, user-based collaborative filter, and item-based recommendation are the popular types of recommendation systems. Personalised Recommendation systems are- Content-based recommendation, user-based collaborative filter, and item-based recommendation. User-based collaborative filter and item-based recommendations are more personalised. Ease to maintain: Similarity matrix can be maintained easily with Item-based recommendation."
335,ML,Easy,What Are the Three Stages of Building a Model in Machine Learning?,"To build a model in machine learning, you need to follow few steps: - Understand the business model - Data acquisitions - Data cleaning - Exploratory data analysis - Use machine learning algorithms to make a model - Use unknown dataset to check the accuracy of the model"
336,ML,Medium,How Do You Design an Email Spam Filter in Machine Learning?,"- Understand the business model: Try to understand the related attributes for the spam mail - Data acquisitions: Collect the spam mail to read the hidden pattern from them - Data cleaning: Clean the unstructured or semi structured data - Exploratory data analysis: Use statistical concepts to understand the data like spread, outlier, etc. - Use machine learning algorithms to make a model: can use naive bayes or some other algorithms as well - Use unknown dataset to check the accuracy of the model"
337,ML,Hard,What is Kernel SVM?,SVM algorithms have basically advantages in terms of complexity. First I would like to clear that both Logistic regression as well as SVM can form non linear decision surfaces and can be coupled with the kernel trick. If Logistic regression can be coupled with kernel then why use SVM? ● SVM is found to have better performance practically in most cases. ● SVM is computationally cheaper O(N^2K) where K is no of support vectors (support vectors are those points that lie on the class margin) where as logistic regression is O(N^3) ● Classifier in SVM depends only on a subset of points . Since we need to maximize distance between closest points of two classes (aka margin) we need to care about only a subset of points unlike logistic regression.
338,ML,Medium,What is the process of carrying out a linear regression?,"Linear Regression Analysis consists of more than just fitting a linear line through a cloud of data points. It consists of 3 stages– (1) analyzing the correlation and directionality of the data, (2) estimating the model, i.e., fitting the line, (3) evaluating the validity and usefulness of the model."
339,NLP,Easy,What do you understand by Natural Language Processing?,Natural Language Processing is a field of computer science that deals with communication between computer systems and humans. It is a technique used in Artificial Intelligence and Machine Learning. It is used to create automated software that helps understand human spoken languages to extract useful information from the data it gets in the form of audio. Techniques in NLP allow computer systems to process and interpret data in the form of natural languages.
340,NLP,Hard,What are stop words?,"Stop words are said to be useless data for a search engine. Words such as articles, prepositions, etc. are considered as stop words. There are stop words such as was, were, is, am, the, a, an, how, why, and many more. In Natural Language Processing, we eliminate the stop words to understand and analyze the meaning of a sentence. The removal of stop words is one of the most important tasks for search engines. Engineers design the algorithms of search engines in such a way that they ignore the use of stop words. This helps show the relevant search result for a query."
341,NLP,Hard,What is TF-IDF?,"TFIDF or Term Frequency-Inverse Document Frequency indicates the importance of a word in a set. It helps in information retrieval with numerical statistics. For a specific document, TF-IDF shows a frequency that helps identify the keywords in a document. The major use of TF-IDF in NLP is the extraction of useful information from crucial documents by statistical data. It is ideally used to classify and summarize the text in documents and filter out stop words. TF helps calculate the ratio of the frequency of a term in a document and the total number of terms. Whereas, IDF denotes the importance of the term in a document."
342,NLP,Easy,What is Syntactic Analysis?,"Syntactic analysis is a technique of analyzing sentences to extract meaning from it. Using syntactic analysis, a machine can analyze and understand the order of words arranged in a sentence. NLP employs grammar rules of a language that helps in the syntactic analysis of the combination and order of words in documents."
343,NLP,Medium,What is Semantic Analysis?,"Semantic analysis helps make a machine understand the meaning of a text. It uses various algorithms for the interpretation of words in sentences. It also helps understand the structure of a sentence. Techniques used for semantic analysis are as given below: Named entity recognition: This is the process of information retrieval that helps identify entities such as the name of a person, organization, place, time, emotion, etc.Word sense disambiguation: It helps identify the sense of a word used in different sentences. Natural language generation: It is a process used by the software to convert the structured data into human spoken languages. By using NLG, organizations can automate content for custom reports."
344,NLP,Medium,What is NLTK?,"NLTK is a Python library, which stands for Natural Language Toolkit. We use NLTK to process data in human spoken languages. NLTK allows us to apply techniques such as parsing, tokenization, lemmatization, stemming, and more to understand natural languages. It helps in categorizing text, parsing linguistic structure, analyzing documents, etc. A few of the libraries of the NLTK package that we often use in NLP are: SequentialBackoffTagger DefaultTagger UnigramTagger treebank wordnet FreqDist patterns RegexpTagger backoff_tagger UnigramTagger, BigramTagger, and TrigramTagger"
345,NLP,Easy,How to tokenize a sentence using the nltk package?,Tokenization is a process used in NLP to split a sentence into tokens. Sentence tokenization refers to splitting a text or paragraph into sentences.
346,NLP,Medium,Explain how we can do parsing.,"Parsing is the method to identify and understand the syntactic structure of a text. It is done by analyzing the individual elements of the text. The machine parses the text one word at a time, then two at a time, further three, and so on. When the machine parses the text one word at a time, then it is a unigram. When the text is parsed two words at a time, it is a bigram. The set of words is a trigram when the machine parses three words at a time. Look at the below diagram to understand unigram, bigram, and trigram. Now, let’s implement parsing with the help of the nltk package."
347,NLP,Medium,Explain Stemming with the help of an example.,"In Natural Language Processing, stemming is the method to extract the root word by removing suffixes and prefixes from a word. For example, we can reduce ‘stemming’ to ‘stem’ by removing ‘m’ and ‘ing.’ We use various algorithms for implementing stemming, and one of them is PorterStemmer. First, we will import PorterStemmer from the nltk package. from nltk.stem import PorterStemmer Creating an object for PorterStemmer pst=PorterStemmer() pst.stem(“running”), pst.stem(“cookies”), pst.stem(“flying”) Output: (‘run’, ‘cooki', ‘fly’ )"
348,NLP,Easy,What is Parts-of-speech Tagging?,"The parts-of-speech (POS) tagging is used to assign tags to words such as nouns, adjectives, verbs, and more. The software uses the POS tagging to first read the text and then differentiate the words by tagging. The software uses algorithms for the parts-of-speech tagging. POS tagging is one of the most essential tools in Natural Language Processing. It helps in making the machine understand the meaning of a sentence. We will look at the implementation of the POS tagging using stop words."
349,NLP,Easy,How to check word similarity using the spacy package?,"To find out the similarity among words, we use word similarity. We evaluate the similarity with the help of a number that lies between 0 and 1. We use the spacy library to implement the technique of word similarity."
350,NLP,Hard,Define the terminology in NLP.,"This is one of the most often asked NLP interview questions. The interpretation of Natural Language Processing depends on various factors, and they are: Weights and Vectors Use of TF-IDF for information retrieval Length (TF-IDF and doc) Google Word Vectors Word Vectors Structure of the Text POS tagging Head of the sentence Named Entity Recognition (NER) Sentiment Analysis Knowledge of the characteristics of sentiment Knowledge about entities and the common dictionary available for sentiment analysis Classification of Text Supervised learning algorithm Training set Validation set Test set Features of the text LDA Machine Reading Removal of possible entities Joining with other entities DBpedia FRED (lib) Pikes"
351,NLP,Medium,What is Latent Semantic Indexing (LSI)?,"Latent semantic indexing is a mathematical technique used to improve the accuracy of the information retrieval process. The design of LSI algorithms allows machines to detect the hidden (latent) correlation between semantics (words). To enhance information understanding, machines generate various concepts that associate with the words of a sentence. The technique used for information understanding is called singular value decomposition. It is generally used to handle static and unstructured data. The matrix obtained for singular value decomposition contains rows for words and columns for documents. This method best suits to identify components and group them according to their types. The main principle behind LSI is that words carry a similar meaning when used in a similar context. Computational LSI models are slow in comparison to other models. However, they are good at contextual awareness that helps improve the analysis and understanding of a text or a document."
352,NLP,Hard,What are Regular Expressions?,"A regular expression is used to match and tag words. It consists of a series of characters for matching strings. Suppose, if A and B are regular expressions, then the following are true for them: If {ɛ} is a regular language, then ɛ is a regular expression for it. If A and B are regular expressions, then A + B is also a regular expression within the language {A, B}. If A and B are regular expressions, then the concatenation of A and B (A.B) is a regular expression. If A is a regular expression, then A* (A occurring multiple times) is also a regular expression."
353,NLP,Hard,What is Regular Grammar?,"Regular grammar is used to represent a regular language. A regular grammar comprises rules in the form of A -> a, A -> aB, and many more. The rules help detect and analyze strings by automated computation. Regular grammar consists of four tuples: ‘N’ is used to represent the non-terminal set. ‘∑’ represents the set of terminals. ‘P’ stands for the set of productions. ‘S € N’ denotes the start of non-terminal."
354,NLP,Easy,Explain Dependency Parsing in NLP.,"Dependency parsing helps assign a syntactic structure to a sentence. Therefore, it is also called syntactic parsing. Dependency parsing is one of the critical tasks in NLP. It allows the analysis of a sentence using parsing algorithms. Also, by using the parse tree in dependency parsing, we can check the grammar and analyze the semantic structure of a sentence. For implementing dependency parsing, we use the spacy package. It implements token properties to operate the dependency parse tree."
355,NLP,Easy,What is the difference between NLP and NLU?,The below table shows the difference between NLP and NLU:
356,NLP,Easy,What is the difference between NLP and CI?,The below table shows the difference between NLP and CI:
357,NLP,Hard,What is Pragmatic Analysis?,Pragmatic analysis is an important task in NLP for interpreting knowledge that is lying outside a given document. The aim of implementing pragmatic analysis is to focus on exploring a different aspect of the document or text in a language. This requires a comprehensive knowledge of the real world. The pragmatic analysis allows software applications for the critical interpretation of the real-world data to know the actual meaning of sentences and words.
358,NLP,Easy,"What are unigrams, bigrams, trigrams, and n-grams in NLP?","When we parse a sentence one word at a time, then it is called a unigram. The sentence parsed two words at a time is a bigram. When the sentence is parsed three words at a time, then it is a trigram. Similarly, n-gram refers to the parsing of n words at a time."
359,NLP,Easy,What are the steps involved in solving an NLP problem?,Below are the steps involved in solving an NLP problem: Gather the text from the available dataset or by web scraping Apply stemming and lemmatization for text cleaning Apply feature engineering techniques Embed using word2vec Train the built model using neural networks or other Machine Learning techniques Evaluate the model’s performance Make appropriate changes in the model Deploy the model
360,NLP,Easy,What is Parsing in the context of NLP?,"Parsing in NLP refers to the understanding of a sentence and its grammatical structure by a machine. Parsing allows the machine to understand the meaning of a word in a sentence and the grouping of words, phrases, nouns, subjects, and objects in a sentence. Parsing helps analyze the text or the document to extract useful insights from it. To understand parsing, refer to the below diagram:"
361,NLP,Hard,What is Feature Extraction in NLP?,"Features or characteristics of a word help in text or document analysis. They also help in sentiment analysis of a text. Feature extraction is one of the techniques that are used by recommendation systems. Reviews such as ‘excellent,’ ‘good,’ or ‘great’ for a movie are positive reviews, recognized by a recommender system. The recommender system also tries to identify the features of the text that help in describing the context of a word or a sentence. Then, it makes a group or category of the words that have some common characteristics. Now, whenever a new word arrives, the system categorizes it as per the labels of such groups."
362,NLP,Easy,What is precision and recall?,"The metrics used to test an NLP model are precision, recall, and F1. Also, we use accuracy for evaluating the model’s performance. The ratio of prediction and the desired output yields the accuracy of the model. Precision is the ratio of true positive instances and the total number of positively predicted instances. Recall is the ratio of true positive instances and the total actual positive instances."
363,NLP,Medium,What is F1 score in NLP?,F1 score evaluates the weighted average of recall and precision. It considers both false negative and false positive instances while evaluating the model. F1 score is more accountable than accuracy for an NLP model when there is an uneven distribution of class. Let us look at the formula for calculating F1 score:
364,NLP,Hard,"What is Naive Bayes algorithm, When we can use this algorithm in NLP?","Naive Bayes algorithm is a collection of classifiers which works on the principles of the Bayes’ theorem. This series of NLP model forms a family of algorithms that can be used for a wide range of classification tasks including sentiment prediction, filtering of spam, classifying documents and more. Naive Bayes algorithm converges faster and requires less training data. Compared to other discriminative models like logistic regression, Naive Bayes model it takes lesser time to train. This algorithm is perfect for use while working with multiple classes and text classification where the data is dynamic and changes frequently."
365,NLP,Hard,Explain Dependency Parsing in NLP?,"Dependency Parsing, also known as Syntactic parsing in NLP is a process of assigning syntactic structure to a sentence and identifying its dependency parses. This process is crucial to understand the correlations between the “head” words in the syntactic structure. The process of dependency parsing can be a little complex considering how any sentence can have more than one dependency parses. Multiple parse trees are known as ambiguities. Dependency parsing needs to resolve these ambiguities in order to effectively assign a syntactic structure to a sentence.Dependency parsing can be used in the semantic analysis of a sentence apart from the syntactic structuring."
366,NLP,Medium,What is text Summarization?,Text summarization is the process of shortening a long piece of text with its meaning and effect intact. Text summarization intends to create a summary of any given piece of text and outlines the main points of the document. This technique has improved in recent times and is capable of summarizing volumes of text successfully. Text summarization has proved to a blessing since machines can summarise large volumes of text in no time which would otherwise be really time-consuming.
367,NLP,Medium,What is NLTK? How is it different from Spacy?,"NLTK or Natural Language Toolkit is a series of libraries and programs that are used for symbolic and statistical natural language processing. This toolkit contains some of the most powerful libraries that can work on different ML techniques to break down and understand human language. NLTK is used for Lemmatization, Punctuation, Character count, Tokenization, and Stemming. The difference between NLTK and Spacey are as follows: While NLTK has a collection of programs to choose from, Spacey contains only the best-suited algorithm for a problem in its toolkit NLTK supports a wider range of languages compared to Spacey (Spacey supports only 7 languages) While Spacey has an object-oriented library, NLTK has a string processing library Spacey can support word vectors while NLTK cannot"
368,NLP,Medium,What is information extraction?,"Information extraction in the context of Natural Language Processing refers to the technique of extracting structured information automatically from unstructured sources to ascribe meaning to it. This can include extracting information regarding attributes of entities, relationship between different entities and more. The various models of information extraction includes: Tagger Module Relation Extraction Module Fact Extraction Module Entity Extraction Module Sentiment Analysis Module Network Graph Module Document Classification & Language Modeling Module"
369,NLP,Hard,What is Bag of Words?,Bag of Words is a commonly used model that depends on word frequencies or occurrences to train a classifier. This model creates an occurrence matrix for documents or sentences irrespective of its grammatical structure or word order.
370,NLP,Easy,What is Pragmatic Ambiguity in NLP?,"Pragmatic ambiguity refers to those words which have more than one meaning and their use in any sentence can depend entirely on the context. Pragmatic ambiguity can result in multiple interpretations of the same sentence. More often than not, we come across sentences which have words with multiple meanings, making the sentence open to interpretation. This multiple interpretation causes ambiguity and is known as Pragmatic ambiguity in NLP."
371,NLP,Easy,What is Masked Language Model?,Masked language models help learners to understand deep representations in downstream tasks by taking an output from the corrupt input. This model is often used to predict the words to be used in a sentence.
372,NLP,Easy,What is the difference between NLP and CI(Conversational Interface)?,The difference between NLP and CI is as follows:
373,NLP,Medium,What are the best NLP Tools?,Some of the best NLP tools from open sources are: SpaCy TextBlob Textacy Natural language Toolkit Retext NLP.js Stanford NLP CogcompNLP
374,NLP,Easy,What is POS tagging?,"Parts of speech tagging better known as POS tagging refers to the process of identifying specific words in a document and group them as part of speech, based on its context. POS tagging is also known as grammatical tagging since it involves understanding grammatical structures and identifying the respective component. POS tagging is a complicated process since the same word can be different parts of speech depending on the context. The same generic process used for word mapping is quite ineffective for POS tagging because of the same reason."
375,NLP,Easy,What is NES?,"Name entity recognition is more commonly known as NER is the process of identifying specific entities in a text document which are more informative and have a unique context. These often denote places, people, organisations, and more. Even though it seems like these entities are proper nouns, the NER process is far from identifying just the nouns. In fact, NER involves entity chunking or extraction wherein entities are segmented to categorise them under different predefined classes. This step further helps in extracting information."
376,PREDICTIVE_MODELLING,Hard,(Given a Dataset) Analyze this dataset and give me a model that can predict this response variable.,"Identify the task, clean/explore the data, split it, train a baseline, validate it, then improve with feature engineering or stronger models."
377,PREDICTIVE_MODELLING,Medium,What could be some issues if the distribution of the test data is significantly different than the distribution of the training data?,This is dataset shift. The model may perform poorly because the test data no longer matches the training pattern.
378,PREDICTIVE_MODELLING,Easy,What are some ways I can make my model more robust to outliers?,"Use robust models or losses, transform/cap extreme values, or remove confirmed anomalies."
379,PREDICTIVE_MODELLING,Medium,What are some differences you would expect in a model that minimises squared error versus a model that minimises absolute error? In which cases would each error metric be appropriate?,Squared error punishes large mistakes more. Absolute error is more resistant to outliers and better for typical-error measurement.
380,PREDICTIVE_MODELLING,Medium,What error metric would you use to evaluate how good a binary classifier is? What if the classes are imbalanced? What if there are more than two groups?,"Use accuracy/AUC for balanced binary data, precision/recall/F1 or PR-AUC for imbalance, and macro/micro F1 for multiclass."
381,PREDICTIVE_MODELLING,Hard,What are various ways to predict a binary response variable? Can you compare two of them and tell me when one would be more appropriate? What is the difference between these?,"Use logistic regression, trees, SVMs, boosting, or neural networks. Logistic regression is interpretable; SVM handles more complex boundaries."
382,PREDICTIVE_MODELLING,Easy,What is regularisation and where might it be helpful? What is an example of using regularisation in a model?,Regularisation penalises complexity to reduce overfitting. Examples include L1/Lasso and L2/Ridge regression.
383,PREDICTIVE_MODELLING,Easy,Why might it be preferable to include fewer predictors over many?,"Fewer useful predictors reduce noise, overfitting, multicollinearity, cost, and make the model easier to explain."
384,PREDICTIVE_MODELLING,Hard,"Given training data on tweets and their retweets, how would you predict the number of retweets of a given tweet after seven days after only observing two days worth of data?","Use the first two days of retweets plus tweet, user, and time features to predict the seven-day total."
385,PREDICTIVE_MODELLING,Medium,How could you collect and analyse data to use social media to predict the weather?,"Collect time/location-stamped posts, extract weather-related text features, match them to weather labels, and train a prediction model."
386,PREDICTIVE_MODELLING,Medium,How would you construct a feed to show relevant content for a site that involves user interactions with items?,"Use a recommender system combining user history, item features, popularity, recency, and collaborative signals."
387,PREDICTIVE_MODELLING,Hard,How would you design the people you may know feature on LinkedIn or Facebook?,"Recommend unconnected users using mutual connections, shared attributes, past interactions, and graph similarity."
388,PREDICTIVE_MODELLING,Medium,How would you predict who someone may want to send a Snapchat or Gmail to?,"Rank contacts using recency, frequency, response history, relationship strength, and current context."
389,PREDICTIVE_MODELLING,Hard,How would you suggest to a franchise where to open a new store?,"Score candidate locations using demographics, traffic, competition, costs, local demand, and expected sales or ROI."
390,PREDICTIVE_MODELLING,Medium,"In a search engine, given partial data on what the user has typed, how would you predict the user's eventual search query?","Use autocomplete ranking from past queries, n-grams, user context, location, and trending searches."
391,PREDICTIVE_MODELLING,Medium,"Given a database of all previous alumni donations to your university, how would you predict which recent alumni are most likely to donate?","Model donation likelihood using alumni profile, engagement, events, past donations, and communication history."
392,PREDICTIVE_MODELLING,Hard,You are Uber and you want to design a heatmap to recommend to drivers where to wait for a passenger. How would you approach this?,"Predict pickup demand by time and location using historical demand, events, weather, and current supply levels."
393,PREDICTIVE_MODELLING,Hard,How would you build a model to predict a March Madness bracket?,"Create team-strength features, predict game win probabilities, then simulate each round of the bracket."
394,PREDICTIVE_MODELLING,Medium,"You want to run a regression to predict the probability of a flight delay, but there are flights with delays of up to 12 hours that are really messing up your model. How can you address this?","Cap or transform extreme delays, use robust loss functions, investigate outliers, or model delay probability as classification."
395,PREDICTIVE_MODELLING,Easy,What would be good metrics of success for an advertising-driven consumer product? A service-driven consumer product?,"Advertising: DAU, impressions, CTR, and revenue per user. Service: conversions, completed transactions, retention, and satisfaction."
396,PREDICTIVE_MODELLING,Easy,What would be good metrics of success for a productivity tool? A MOOC?,"Productivity: active use, retention, and task completion. MOOC: enrolment, progress, completion, and paid conversion."
397,PREDICTIVE_MODELLING,Medium,What would be good metrics of success for an e-commerce product? A subscription product? Premium subscriptions?,"E-commerce: conversion, AOV, revenue, and repeat purchases. Subscription: churn, MRR, CAC, LTV, and retention. Premium: free-to-paid conversion and renewal."
398,PREDICTIVE_MODELLING,Medium,What would be good metrics of success for a consumer product that relies heavily on engagement and interaction? A messaging product?,"Engagement product: DAU/MAU, sessions, interactions, and retention. Messaging: messages, active chats, response rate, and reliability."
399,PREDICTIVE_MODELLING,Easy,What would be good metrics of success for a product that offered in-app purchases?,"Track ARPU, ARPPU, payer conversion, purchase frequency, retention, LTV, and total purchase revenue."
400,PREDICTIVE_MODELLING,Medium,A certain metric is violating your expectations by going down or up more than you expect. How would you try to identify the cause of the change?,"Break down and segment the metric, then check launches, bugs, campaigns, seasonality, and behaviour changes."
401,PREDICTIVE_MODELLING,Medium,Growth for total number of tweets sent has been slow this month. What data would you look at to determine the cause of the problem?,"Check active users, new users, retention, tweets per user, cohorts, product changes, and affected segments."
402,PREDICTIVE_MODELLING,Medium,You are a restaurant and are approached by Groupon to run a deal. What data would you ask from them in order to determine whether or not to do the deal?,"Ask for similar deal results, expected sales, redemption rate, repeat visits, costs, and net profit after discount."
403,PREDICTIVE_MODELLING,Hard,You are tasked with improving the efficiency of a subway system. Where would you start?,"Define efficiency first, then analyse delays, wait times, congestion, capacity, frequency, and route performance."
404,PREDICTIVE_MODELLING,Hard,Say you are working on Facebook News Feed. What would be some metrics that you think are important? How would you make the news each person gets more relevant?,"Track engagement, retention, CTR, hides, and reports. Improve relevance with affinity, recency, content quality, and user preferences."
405,PREDICTIVE_MODELLING,Hard,How would you measure the impact that sponsored stories on Facebook News Feed have on user engagement? How would you determine the optimum balance between sponsored stories and organic content on a user's News Feed?,"Run A/B tests with different ad loads and compare engagement, retention, revenue, complaints, hides, and reports."
406,PREDICTIVE_MODELLING,Hard,You are on the data science team at Uber and you are asked to start thinking about surge pricing. What would be the objectives of such a product and how would you start looking into this?,"Balance rider demand and driver supply while controlling wait times, cancellations, revenue, price elasticity, and satisfaction."
407,PREDICTIVE_MODELLING,Hard,Say that you are Netflix. How would you determine what original series you should invest in and create?,"Use viewing behaviour, genre demand, completion rates, search data, audience segments, cost, and predicted retention impact."
408,PREDICTIVE_MODELLING,Easy,What kind of services would find churn helpful? How would you calculate churn?,Subscription or recurring-use services. Churn = customers lost during a period divided by customers at the start.
409,PREDICTIVE_MODELLING,Medium,Let's say that you are scheduling content for a content provider on television. How would you determine the best times to schedule content?,"Analyse historical viewing by time slot, audience, content type, seasonality, competitors, and expected engagement."
410,SQL,Easy,What is SQL?,"SQL is a language used to query, manipulate and manage relational databases."
411,SQL,Easy,What is a primary key?,A primary key uniquely identifies each row and cannot contain NULL values.
412,SQL,Easy,What is a foreign key?,A foreign key enforces a relationship between tables.
413,SQL,Easy,Difference between WHERE and HAVING?,WHERE filters rows before aggregation; HAVING filters groups after aggregation.
414,SQL,Easy,What is an INNER JOIN?,Returns only matching rows from both tables.
415,SQL,Easy,What is a LEFT JOIN?,Returns all rows from the left table and matching rows from the right table.
416,SQL,Easy,What is GROUP BY?,Groups records so aggregate functions can be applied.
417,SQL,Easy,What is DISTINCT?,Removes duplicate values from a result set.
418,SQL,Easy,What is a NULL value?,Represents missing or unknown information.
419,SQL,Easy,What are aggregate functions?,"Functions such as COUNT, SUM, AVG, MIN and MAX."
420,SQL,Medium,What is a subquery?,A query nested inside another query.
421,SQL,Medium,What is a CTE?,A Common Table Expression creates a temporary named result set.
422,SQL,Medium,What is normalization?,Organizing data to reduce redundancy and improve consistency.
423,SQL,Medium,What is denormalization?,Adding controlled redundancy to improve query performance.
424,SQL,Medium,What is an index?,A structure that speeds up data retrieval operations.
425,SQL,Medium,What is a view?,A virtual table created from a SQL query.
426,SQL,Medium,What is a transaction?,A set of operations treated as a single logical unit.
427,SQL,Medium,Explain ACID properties.,"Atomicity, Consistency, Isolation and Durability."
428,SQL,Medium,What is a self join?,A table joined with itself.
429,SQL,Medium,What is a stored procedure?,Reusable SQL code stored in the database.
430,SQL,Hard,What is a window function?,Performs calculations across related rows without collapsing them.
431,SQL,Hard,Difference between ROW_NUMBER and RANK?,ROW_NUMBER is unique; RANK allows ties.
432,SQL,Hard,What is query optimization?,Improving execution efficiency of SQL queries.
433,SQL,Hard,What is partitioning?,Splitting large tables into smaller logical parts.
434,SQL,Hard,What is a clustered index?,Determines physical storage order of rows.
435,SQL,Hard,What is a non-clustered index?,Stores pointers to actual table rows.
436,SQL,Hard,What is a deadlock?,Two transactions waiting indefinitely on each other.
437,SQL,Hard,What is sharding?,Distributing data across multiple servers.
438,SQL,Hard,How do you improve a slow query?,"Use indexes, optimize joins, and inspect execution plans."
439,SQL,Hard,What are execution plans?,Database-generated plans showing query execution strategy.
440,Python,Medium,What are Python decorators and how do they work?,"Decorators are functions that modify the functionality of another function. They allow programmers to modify the behavior of function or class. Decorators allow us to wrap another function in order to extend the behavior of the wrapped function, without permanently modifying it."
441,Python,Easy,Explain the difference between 'is' and '==' in Python.,"'==' checks for value equality (objects have the same value), while 'is' checks for identity equality (objects are the same object in memory). '==' compares the values, whereas 'is' compares the memory addresses."
442,Python,Easy,What is the difference between list and tuple in Python?,"Lists are mutable (can be modified) and defined with square brackets [], while tuples are immutable (cannot be modified) and defined with parentheses (). Lists are generally used when you need to modify the data, while tuples are used when the data should remain constant."
443,Python,Hard,What are the key concepts in Python Basics?,This question covers fundamental concepts of Python Basics including practical applications and best practices.
444,Python,Easy,How do you handle exceptions in Python?,Python uses try-except blocks to handle exceptions. You can catch specific exceptions or use a general exception handler. The finally block always executes regardless of whether an exception occurred.
445,Python,Medium,How to implement a stack using Python lists.,"A stack can be implemented using Python lists where append() acts as push and pop() acts as pop operations, following LIFO (Last In First Out) principle. Python's list append and pop operations are O(1) average time complexity."
446,Python,Medium,How do you implement a queue in Python?,"A queue can be implemented using collections.deque for optimal performance, or using Python lists. deque provides O(1) time complexity for both enqueue and dequeue operations."
447,Python,Easy,How would you reverse a list in Python?,"You can reverse a list using list.reverse() method, slicing [::-1], or reversed() function. Each method has different use cases and performance characteristics."
448,Python,Hard,Implement a binary search tree in Python.,"A binary search tree is a tree data structure where each node has at most two children, left child contains values less than parent, right child contains values greater than parent. Provides O(log n) average case for search, insert, delete operations."
449,Python,Easy,What is the time complexity of binary search?,Binary search has O(log n) time complexity because it divides the search space in half with each iteration. This makes it much more efficient than linear search for large datasets.
450,Python,Medium,Implement the fizzbuzz algorithm in Python.,"FizzBuzz is a programming problem where numbers from 1 to n are printed, but for multiples of 3 print 'Fizz', for multiples of 5 print 'Buzz', and for multiples of both 3 and 5 print 'FizzBuzz'."
451,Python,Hard,Implement Dijkstra's shortest path algorithm.,Dijkstra's algorithm finds the shortest path from a starting node to all other nodes in a weighted graph. It uses a priority queue and has O((V + E) log V) time complexity.
452,Python,Medium,Whats quicksort algorithm in Python.,Quicksort is a divide-and-conquer algorithm that picks a pivot element and partitions the array around it. It has average case O(n log n) time complexity but O(n²) worst case.
453,Python,Easy,Whats bubble sort in Python.,"Bubble sort repeatedly steps through the list, compares adjacent elements and swaps them if they're in the wrong order. It has O(n²) time complexity and is mainly used for educational purposes."
454,Python,Easy,What is the difference between class and object in Python?,"A class is a blueprint or template for creating objects, while an object is an instance of a class. Classes define attributes and behaviors that objects will have."
455,Python,Hard,Whats the Singleton design pattern in Python.,"The Singleton pattern restricts a class to a single instance and provides global access to that instance. It's commonly used for logging, configuration, and database connections."
456,Python,Medium,Explain inheritance in Python with an example.,Inheritance allows a class to inherit attributes and methods from another class. This promotes code reuse and creates a parent-child relationship between classes.
457,Python,Medium,How do you create a simple REST API using Flask?,Flask provides decorators to define routes and HTTP methods. You can create endpoints that return JSON responses for building REST APIs.
458,Python,Easy,What are the key concepts in Web Development?,This question covers fundamental concepts of Web Development including practical applications and best practices.
459,Python,Hard,Implement JWT authentication in a Flask API.,JWT (JSON Web Tokens) provide stateless authentication. The server generates a token containing user information that clients include in subsequent requests.
